date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
45,235000.0,2.0,1.5,880,1805,2.0,0,0,3,880,0,1999,0,141,35,62,0
45,667000.0,3.0,1.5,1720,8100,2.0,0,0,3,1720,0,1907,1983,2730,35,50,0
45,470000.0,3.0,1.5,1510,8000,1.0,0,0,4,1510,0,1956,0,2232,3,6,0
45,375000.0,4.0,2.0,1240,3000,1.0,0,0,3,1040,200,1908,1988,3588,35,59,0
45,410000.0,4.0,2.0,1580,9581,1.0,0,0,3,1580,0,1953,0,76,19,21,0
45,566000.0,4.0,2.25,2170,7737,2.0,0,0,3,2170,0,1987,2000,1990,33,42,0
45,680000.0,4.0,2.75,2500,4950,2.0,0,0,3,2500,0,2010,0,211,31,32,0
45,902000.0,4.0,2.5,3030,8507,2.0,0,0,3,3030,0,2003,0,3862,19,21,0
45,500000.0,3.0,1.75,1540,10800,1.0,0,0,5,770,770,1947,0,2977,23,25,0
45,825000.0,4.0,2.5,2810,9800,1.0,0,0,4,1710,1100,1973,0,878,3,5,0
45,1095000.0,4.0,4.0,3530,8400,2.0,0,0,5,2630,900,1958,0,2087,35,74,0
45,277000.0,3.0,1.0,1100,8536,1.0,0,0,4,1100,0,1957,2001,4459,35,57,0
45,545000.0,3.0,2.5,1940,9775,1.0,0,2,3,1440,500,1975,0,587,19,22,0
45,435000.0,3.0,2.5,2300,9521,2.0,0,0,3,2300,0,2003,0,1137,11,11,0
45,638000.0,3.0,2.5,2110,3600,2.0,0,0,3,2110,0,2005,0,3802,31,31,0
45,418000.0,4.0,1.5,1220,10580,1.0,0,0,3,1220,0,1965,1993,450,3,7,0
45,499000.0,3.0,1.75,1750,12325,1.0,0,0,4,1470,280,1968,0,1229,31,31,0
45,150000.0,3.0,1.5,1230,8056,1.0,0,0,4,1230,0,1949,1985,883,6,69,0
45,759950.0,3.0,2.5,3100,23790,2.0,0,0,3,3100,0,2002,0,1993,33,43,0
45,632500.0,5.0,2.5,2640,7096,2.0,0,0,3,2640,0,2003,0,4367,31,32,0
45,862000.0,4.0,2.5,3190,14565,2.0,0,0,3,3190,0,1990,2009,572,42,44,0
45,524000.0,2.0,1.0,1120,2000,1.5,0,0,3,1120,0,1910,2006,1112,35,52,0
45,470000.0,3.0,1.5,1760,6723,1.0,0,0,3,1160,600,1958,2004,3621,35,57,0
45,385000.0,3.0,2.0,1590,9912,2.0,0,0,3,1590,0,2000,0,4037,41,40,0
45,575000.0,4.0,2.5,2120,9603,2.0,0,0,3,2120,0,1985,0,3342,16,15,0
45,220000.0,4.0,2.5,2240,9826,1.0,0,0,4,1370,870,1988,0,2069,14,13,0
45,460000.0,2.0,1.0,890,2100,1.0,0,0,4,760,130,1919,1985,3080,35,50,0
45,1712500.0,3.0,3.25,2940,5432,3.0,0,3,4,2440,500,1978,2000,977,35,52,0
45,175000.0,3.0,1.5,1220,7300,1.0,0,0,3,1220,0,1973,2013,3242,1,0,0
45,465000.0,3.0,2.25,2670,7500,1.0,0,0,4,1640,1030,1966,0,1097,6,68,0
45,552000.0,3.0,1.0,1120,2300,1.0,0,0,4,820,300,1912,1989,3873,35,56,0
45,518000.0,4.0,2.5,1740,7500,1.0,0,0,4,1220,520,1976,1992,102,31,31,0
45,899950.0,4.0,3.5,3290,5414,2.0,0,1,3,2360,930,2006,0,354,19,22,0
45,373000.0,3.0,1.0,1770,5720,1.5,0,0,4,1140,630,1926,1993,3526,35,61,0
45,385000.0,4.0,2.5,2960,5054,2.0,0,0,3,2960,0,2006,0,2347,21,23,0
45,245000.0,2.0,1.0,1200,4880,1.0,0,0,3,980,220,1943,2002,4228,35,49,0
45,375000.0,4.0,2.0,2400,6000,2.0,0,0,3,2400,0,1913,1945,4484,5,9,0
45,699850.0,4.0,3.5,2690,6164,2.0,0,0,3,2690,0,2002,0,37,33,43,0
45,455000.0,2.0,1.5,1310,12196,1.5,0,0,3,1310,0,1970,2014,1191,31,31,0
45,650000.0,4.0,2.75,2610,4160,3.0,0,0,5,1910,700,1910,0,375,35,47,0
45,378000.0,5.0,2.5,2760,8015,1.0,0,0,4,1600,1160,1960,2001,703,35,60,0
45,220000.0,3.0,2.0,1410,7998,1.0,0,0,4,1410,0,1940,2001,391,40,71,0
45,285500.0,4.0,1.75,1960,7950,1.0,0,0,4,1960,0,1967,0,2741,14,13,0
45,340000.0,3.0,2.5,1212,1174,3.0,0,0,3,1212,0,2004,2003,360,35,60,0
45,921000.0,4.0,1.5,2220,9496,1.0,0,0,4,1490,730,1954,1979,877,3,3,0
45,999000.0,4.0,2.75,2800,19168,2.0,0,0,3,2800,0,1992,0,1668,33,43,0
45,335000.0,3.0,1.5,2040,6000,1.0,0,0,3,1340,700,1957,2000,4347,35,57,0
45,850000.0,4.0,3.5,4140,7089,2.0,0,0,3,3160,980,2003,0,366,19,22,0
45,429000.0,5.0,2.5,2340,4500,2.0,0,0,3,2340,0,2009,0,3534,32,37,0
45,523950.0,3.0,2.25,1420,1282,3.0,0,0,3,1420,0,2006,0,3009,35,47,0
45,798800.0,3.0,2.75,2670,3738,1.0,0,0,3,1720,950,2013,1923,33,32,34,0
45,284000.0,3.0,2.5,1880,6008,2.0,0,0,3,1880,0,2009,0,2533,18,26,0
45,852880.0,4.0,3.25,3450,6184,2.0,0,0,3,3450,0,2014,0,401,33,42,0
45,320000.0,3.0,2.25,1200,1400,3.0,0,0,3,1200,0,2005,0,111,35,62,0
45,749995.0,4.0,3.25,3430,9870,2.0,0,0,3,3430,0,2014,0,1715,5,9,0
45,468500.0,3.0,2.5,1350,1186,2.0,0,0,3,1120,230,2007,0,3828,35,56,0
45,492500.0,5.0,2.5,2570,9962,2.0,0,0,3,2570,0,2006,0,846,11,11,0
45,685000.0,4.0,3.5,2840,4637,3.0,0,0,3,2840,0,2008,0,3582,35,60,0
45,542525.0,4.0,2.5,2650,5600,2.0,0,0,3,2650,0,2014,0,731,32,37,0
45,435000.0,3.0,2.0,1980,2674,3.0,0,0,3,1980,0,2007,0,3580,35,63,0
46,242000.0,3.0,1.75,1280,7524,1.5,0,0,4,1280,0,1988,0,314,18,19,0
46,325000.0,4.0,2.5,2610,7091,2.0,0,0,3,2610,0,1987,2000,2808,14,13,0
46,837700.0,5.0,2.75,3010,12611,2.0,0,0,3,3010,0,1994,0,172,31,31,0
46,187500.0,3.0,1.5,1180,7000,1.0,0,0,4,1180,0,1977,0,2824,14,13,0
46,560000.0,5.0,1.0,1710,9100,1.5,0,0,4,1320,390,1926,1993,3932,35,61,0
46,272000.0,3.0,2.0,1380,7476,1.0,0,0,3,1380,0,1989,0,3443,1,0,0
46,235000.0,3.0,1.75,1190,7280,1.0,0,0,4,1190,0,1968,0,280,1,45,0
46,259000.0,3.0,2.0,1870,5909,1.0,0,0,3,1270,600,1986,0,389,18,18,0
46,866059.0,5.0,3.5,3130,4797,2.0,0,0,3,2570,560,2014,0,1109,3,5,0
46,473000.0,2.0,1.0,900,5100,1.0,0,0,4,900,0,1909,1989,3885,35,56,0
46,405000.0,3.0,1.5,1880,7400,1.0,0,0,3,1480,400,1968,1997,3586,20,67,0
46,870000.0,4.0,4.25,3010,4887,2.0,0,3,4,1940,1070,1951,1996,4289,35,54,0
46,475000.0,3.0,2.25,2280,5750,1.0,0,1,4,1150,1130,1985,0,3268,35,55,0
46,499500.0,3.0,2.5,2970,21907,2.0,0,0,3,2970,0,1998,2006,864,32,37,0
46,386000.0,2.0,2.5,1620,3196,2.0,0,0,3,1620,0,2008,0,4383,38,38,0
46,458000.0,4.0,1.5,1550,3000,1.5,0,0,3,1350,200,1918,0,3257,35,48,0
46,605500.0,3.0,2.5,2830,6536,2.0,0,0,3,2830,0,1989,0,547,42,41,0
46,421000.0,3.0,2.5,2890,21780,2.0,0,0,3,2890,0,2000,0,2976,34,72,0
46,536000.0,4.0,2.25,1990,5948,2.0,0,0,3,1990,0,1991,0,3074,16,17,0
46,247200.0,3.0,1.75,1370,8719,1.0,0,0,3,1370,0,1982,0,2300,9,26,0
46,250000.0,2.0,1.5,1088,1360,2.0,0,0,3,1088,0,1983,2009,4454,19,22,0
46,204950.0,4.0,1.75,1740,9344,1.0,0,0,3,1180,560,1978,0,3480,14,13,0
46,430000.0,3.0,2.0,1730,9000,1.0,0,0,3,1370,360,1978,0,4479,16,15,0
46,250000.0,4.0,2.5,1800,8100,2.0,0,0,3,1800,0,1998,2006,1873,21,23,0
46,260000.0,3.0,1.75,1440,12888,1.0,0,2,3,1090,350,1958,2004,938,40,69,0
46,547000.0,4.0,1.0,1720,2800,1.5,0,0,4,1200,520,1926,1993,3727,35,54,0
46,379900.0,5.0,3.5,2800,7350,2.0,0,0,3,2800,0,1995,0,4231,35,49,0
46,738500.0,3.0,2.5,2300,6009,1.0,0,0,3,2300,0,2005,0,446,31,32,0
46,545000.0,4.0,2.25,2030,11585,1.0,0,0,4,1590,440,1967,0,1089,31,31,0
46,342000.0,2.0,1.0,740,6180,1.0,0,0,3,740,0,1948,1994,3412,35,57,0
46,170000.0,4.0,1.0,1920,13787,1.0,0,0,4,1220,700,1966,0,1306,34,72,0
46,616000.0,4.0,2.5,2490,12929,2.0,0,0,3,2490,0,1983,2009,2070,33,42,0
46,640000.0,3.0,2.0,1380,4800,1.0,0,0,3,1380,0,1948,1994,2835,35,58,0
46,332000.0,3.0,2.5,1530,9406,1.0,0,0,3,1270,260,1993,0,3181,32,37,0
46,1010000.0,3.0,3.25,2420,1923,2.0,0,2,3,1840,580,2006,0,1669,35,52,0
46,415000.0,4.0,2.0,1610,9600,1.0,0,0,5,1610,0,1967,0,4081,25,34,0
46,1008000.0,4.0,3.5,2650,3060,2.0,0,0,3,2060,590,2001,0,1799,35,47,0
46,260000.0,3.0,1.5,1270,20700,1.0,0,0,2,1150,120,1948,0,2588,20,67,0
46,605000.0,3.0,2.25,2010,10760,2.0,0,0,3,2010,0,1985,0,834,31,31,0
46,320000.0,3.0,1.0,860,5060,1.5,0,0,3,860,0,1927,2011,140,35,62,0
46,229950.0,3.0,2.0,1410,7466,1.0,0,0,3,1410,0,1983,2009,926,32,36,0
46,255000.0,3.0,1.75,1700,7532,1.0,0,0,3,1700,0,1987,2000,2393,18,18,0
46,1170000.0,4.0,2.5,2570,6251,2.0,0,0,3,2570,0,2000,0,1565,3,3,0
46,479000.0,2.0,2.25,1230,932,2.0,0,0,3,1020,210,2004,2003,145,35,53,0
46,1200000.0,4.0,3.5,4170,9748,2.0,0,0,3,4170,0,2004,2003,4196,25,37,0
46,472000.0,3.0,2.5,1180,1262,3.0,0,0,3,1180,0,2010,0,1723,35,58,0
46,198000.0,3.0,1.5,1430,7347,1.0,0,0,3,820,610,1980,0,2366,14,13,0
46,440000.0,4.0,2.0,1450,8400,1.5,0,0,4,1450,0,1962,0,825,19,22,0
46,506000.0,3.0,1.75,2180,7700,1.0,0,0,3,1480,700,1961,2004,1408,36,70,0
46,382500.0,4.0,2.5,2210,7079,2.0,0,0,3,2210,0,1993,0,384,18,19,0
46,269500.0,2.0,1.5,1480,7276,1.0,0,0,4,940,540,1978,2000,3841,32,34,0
46,560000.0,3.0,2.0,2340,3477,1.0,0,1,5,1170,1170,1971,0,3511,35,57,0
46,840000.0,4.0,3.5,3860,18334,2.0,0,0,3,3120,740,1996,0,488,42,44,0
46,479500.0,3.0,2.75,2300,4637,2.0,0,0,3,2300,0,2008,0,2865,38,38,0
46,402000.0,3.0,1.5,1450,7375,1.0,0,0,3,1010,440,1968,1997,718,19,22,0
46,549000.0,2.0,2.5,1380,953,3.0,0,0,3,1380,0,2006,0,3449,35,47,0
46,449950.0,4.0,2.5,2470,3811,2.0,0,0,3,2470,0,1999,0,3924,38,38,0
46,493000.0,4.0,1.75,2030,18295,1.5,0,0,4,2030,0,1975,0,427,19,22,0
46,142500.0,4.0,0.75,1440,13300,1.0,0,0,3,1440,0,1948,1994,1759,6,68,0
46,250000.0,3.0,1.75,1160,6134,1.0,0,0,3,1160,0,1998,2006,3007,1,1,0
46,729000.0,3.0,1.0,1580,3840,2.0,0,0,3,1580,0,1908,1988,263,35,46,0
46,465000.0,2.0,2.75,1430,1425,2.0,0,0,3,995,435,2006,0,1899,35,53,0
46,465000.0,2.0,2.0,1494,19271,2.0,1,4,3,1494,0,1943,1997,557,41,40,0
46,280000.0,4.0,2.25,1930,7207,1.0,0,0,4,1360,570,1988,0,2170,18,18,0
46,667500.0,3.0,2.0,1880,3800,1.0,0,0,5,1030,850,1927,0,4018,35,54,0
46,809000.0,3.0,2.5,2590,7720,2.0,0,0,3,2590,0,1988,2000,921,3,6,0
46,400000.0,3.0,2.25,2140,11266,2.0,0,0,3,2140,0,1986,0,2422,11,11,0
46,310000.0,4.0,2.0,1870,6000,1.5,0,0,3,1870,0,1956,2001,373,35,60,0
46,435000.0,2.0,1.0,1230,3800,1.0,0,0,3,1230,0,1928,1954,2785,35,54,0
46,465950.0,4.0,2.5,2340,6896,2.0,0,0,3,2340,0,2001,0,3361,32,37,0
46,1538000.0,3.0,2.25,2880,7599,1.0,0,2,3,1710,1170,1958,2002,1423,19,21,0
46,253000.0,3.0,1.5,880,6600,1.0,0,0,5,880,0,1945,0,317,35,71,0
46,330000.0,3.0,2.5,3040,7232,2.0,0,0,3,3040,0,2003,0,2532,1,45,0
46,554000.0,4.0,1.0,1120,7104,1.5,0,0,3,1120,0,1946,0,452,35,70,0
46,350000.0,3.0,2.0,1380,3600,3.0,0,0,3,1380,0,2013,1923,3669,35,59,0
46,294999.0,4.0,2.5,1660,9760,2.0,0,0,3,1660,0,1994,0,303,18,18,0
46,1185001.0,3.0,2.75,2500,5568,2.0,0,0,5,2500,0,1905,0,3933,35,53,0
46,752000.0,4.0,2.5,2940,10382,2.0,0,0,4,2940,0,1991,0,852,25,37,0
46,451000.0,4.0,2.5,1670,3315,2.0,0,0,3,1670,0,2005,0,1982,16,17,0
46,725000.0,4.0,2.75,2630,7505,2.0,0,0,3,2630,0,1994,0,677,31,31,0
46,345000.0,4.0,2.75,2250,7412,1.0,0,0,4,1480,770,1975,0,1099,32,36,0
46,206000.0,3.0,1.0,1320,7000,1.0,0,0,4,1320,0,1967,0,1433,1,1,0
46,2027000.0,4.0,3.75,4100,22798,1.5,0,3,5,2540,1560,1934,1979,3313,23,25,0
46,2475000.0,3.0,3.25,4340,4947,2.0,0,3,3,3060,1280,1993,0,3641,35,50,0
46,1728000.0,4.0,3.0,3700,20570,1.0,0,0,4,1850,1850,1976,1992,433,3,3,0
46,580000.0,5.0,2.0,2700,10875,1.0,0,0,4,1540,1160,1962,0,3720,3,6,0
46,430000.0,3.0,1.0,980,7200,1.0,0,0,4,980,0,1950,1983,2921,35,55,0
46,720000.0,4.0,2.5,2650,11520,2.0,0,0,3,2110,540,1988,2000,315,19,21,0
46,936000.0,3.0,1.75,2960,12420,1.0,0,2,4,1480,1480,1952,0,2749,35,55,0
46,535000.0,4.0,2.75,3070,7201,2.0,0,0,3,3070,0,2006,0,3550,32,37,0
46,286800.0,3.0,2.5,1413,3600,2.0,0,0,3,1413,0,2011,0,1675,18,19,0
46,350000.0,2.0,2.5,1260,1347,3.0,0,0,3,1260,0,2005,0,4452,35,47,0
46,345000.0,3.0,2.5,1680,2229,2.0,0,0,3,1680,0,2007,0,3703,36,67,0
46,435000.0,3.0,2.25,1230,1238,2.0,0,0,3,1080,150,2009,0,2866,35,74,0
46,1555000.0,3.0,3.5,4360,6240,2.0,0,3,3,2960,1400,2008,0,3847,35,47,0
46,1325000.0,4.0,4.0,4420,16526,2.0,0,0,3,4420,0,2013,1923,4518,33,43,0
47,461000.0,3.0,3.25,2770,6278,2.0,0,0,3,1980,790,2006,0,2838,32,34,0
47,770000.0,3.0,2.25,2910,10204,2.0,0,0,3,2910,0,1990,2009,1471,31,31,0
47,1384000.0,4.0,3.25,4290,12103,1.0,0,3,3,2690,1600,1997,0,1404,3,5,0
47,322500.0,4.0,2.5,1820,6753,2.0,0,0,3,1820,0,1994,0,2096,21,23,0
47,475000.0,3.0,1.75,1700,8432,1.0,0,0,3,1230,470,1977,2004,85,35,60,0
47,250275.0,2.0,1.0,790,11234,1.0,0,0,4,790,0,1942,1982,1409,26,68,0
47,274500.0,3.0,2.25,1720,9000,1.0,0,0,4,1320,400,1969,0,3057,14,13,0
47,284950.0,3.0,1.0,990,10723,1.0,0,0,5,990,0,1960,0,582,32,37,0
47,264950.0,4.0,1.75,1770,9011,1.0,0,0,5,1050,720,1983,0,2311,9,26,0
47,242000.0,3.0,2.0,1260,8092,1.0,0,0,3,1260,0,1986,0,1839,21,23,0
47,913000.0,4.0,2.5,3640,10576,2.0,0,0,3,3640,0,1999,0,2349,33,43,0
47,555000.0,3.0,1.75,2040,6000,1.0,0,0,5,1120,920,1958,0,3032,35,55,0
47,711000.0,4.0,1.75,1980,10800,1.0,0,0,5,990,990,1948,1985,2969,23,25,0
47,403500.0,5.0,2.5,3600,17300,1.0,0,0,4,2410,1190,1968,0,3208,26,68,0
47,253779.0,4.0,2.0,2030,9600,1.5,0,0,3,1430,600,1947,2012,3417,34,72,0
47,384400.0,3.0,3.25,1689,1388,3.0,0,0,3,1689,0,2008,0,70,35,60,0
47,646000.0,5.0,2.75,2870,4461,1.0,0,0,3,1650,1220,1976,0,3749,35,50,0
47,415000.0,3.0,1.75,1270,4800,1.0,0,0,3,1270,0,1952,2014,3963,35,61,0
47,764000.0,4.0,2.5,2790,7938,2.0,0,0,3,2790,0,1997,0,1999,33,42,0
47,507000.0,5.0,3.25,3850,16249,2.0,0,2,3,3030,820,2002,0,625,1,45,0
47,545500.0,3.0,2.5,1560,9361,1.5,0,0,4,1360,200,1936,0,2517,35,51,0
47,450000.0,3.0,1.75,1180,4080,1.0,0,0,4,760,420,1928,0,3965,35,56,0
47,264000.0,4.0,1.75,1820,8118,1.0,0,0,4,1080,740,1980,0,576,18,19,0
47,650000.0,5.0,1.75,1260,4500,1.5,0,0,3,1260,0,1926,2003,4200,35,58,0
47,365000.0,3.0,2.5,2640,6715,2.0,0,0,3,1680,960,1991,0,1407,32,36,0
47,343566.0,2.0,1.0,1100,4200,1.0,0,0,3,1100,0,1954,2005,4104,35,63,0
47,375000.0,3.0,2.5,1950,6871,2.0,0,0,3,1950,0,1997,0,2142,36,67,0
47,295000.0,3.0,2.0,1380,8682,1.0,0,0,4,1380,0,1966,0,1640,10,66,0
47,325000.0,3.0,2.75,2200,7000,1.0,0,0,4,1280,920,1977,0,1189,32,36,0
47,265000.0,4.0,1.5,2050,7100,1.0,0,0,3,1050,1000,1963,2008,2506,1,0,0
47,562000.0,5.0,3.0,2795,15101,2.0,0,0,3,2795,0,1996,0,876,11,11,0
47,279950.0,5.0,1.75,2150,7171,1.0,0,0,4,1460,690,1970,0,1969,18,19,0
47,540000.0,3.0,1.75,1970,8200,1.0,0,0,5,1420,550,1963,0,3162,36,70,0
47,310000.0,4.0,2.5,2660,12672,1.0,0,0,4,1740,920,1960,2001,4172,14,2,0
47,440000.0,4.0,2.5,2410,4780,2.0,0,0,3,2410,0,2000,0,2864,38,38,0
47,1400000.0,3.0,2.0,2020,5500,1.5,0,3,3,1790,230,1937,1999,2006,35,74,0
47,230000.0,2.0,1.0,1080,9435,1.0,0,0,3,1080,0,1958,2004,397,32,36,0
47,455000.0,3.0,1.75,1180,14292,1.0,0,0,3,1180,0,1981,2013,3336,27,27,0
47,175000.0,2.0,1.0,660,5000,1.0,0,0,3,660,0,1915,0,3122,35,49,0
47,650000.0,3.0,1.75,2920,9370,1.0,0,0,4,1620,1300,1981,0,866,3,5,0
47,3000000.0,4.0,4.25,4850,12445,2.0,1,4,5,3850,1000,1989,0,226,19,22,0
47,192500.0,3.0,1.0,1080,8580,1.5,0,0,3,1080,0,1900,2005,909,40,69,0
47,239950.0,3.0,1.75,1670,6900,1.0,0,0,3,1170,500,1978,0,2818,14,13,0
47,410000.0,4.0,2.0,1970,10500,1.0,0,0,3,1820,150,1961,2004,758,6,68,0
47,570000.0,4.0,2.5,2290,6738,2.0,0,0,3,2290,0,1996,0,3098,16,17,0
47,469000.0,5.0,2.5,2240,7543,1.0,0,0,3,1140,1100,1966,1963,1690,36,70,0
47,559000.0,2.0,1.0,1240,6400,1.0,0,1,4,1060,180,1938,0,3662,35,61,0
47,240000.0,2.0,1.0,670,10920,1.0,0,0,3,670,0,1942,1999,18,35,65,0
47,574950.0,5.0,3.25,3160,10000,2.0,0,0,4,3160,0,1980,0,39,16,15,0
47,180000.0,3.0,2.25,1990,6350,2.0,0,0,3,1990,0,1967,2011,2120,10,73,0
47,1160000.0,4.0,3.5,4680,9700,2.0,0,0,3,3360,1320,2005,0,660,3,5,0
47,300000.0,3.0,2.5,1700,3575,2.0,0,0,3,1700,0,2000,0,3833,35,51,0
47,630000.0,4.0,2.5,2807,9430,2.0,0,0,3,2807,0,1996,0,4298,17,16,0
47,507000.0,4.0,1.75,1770,9375,1.0,0,0,4,1170,600,1968,0,117,31,31,0
47,287500.0,4.0,2.5,2570,9000,1.0,0,0,4,1590,980,1979,0,2814,14,13,0
47,688000.0,3.0,3.0,3450,16200,2.0,0,0,3,3450,0,1983,2009,1900,33,42,0
47,424000.0,3.0,2.0,1670,7700,1.0,0,0,3,1170,500,1972,2002,138,19,22,0
47,400000.0,3.0,1.75,1050,6150,1.5,0,0,4,950,100,1928,0,2929,35,55,0
47,620000.0,4.0,2.5,1910,7683,2.0,0,0,3,1910,0,1987,2000,3308,16,15,0
47,300000.0,3.0,1.0,910,7700,1.0,0,0,4,910,0,1971,0,842,19,22,0
47,615000.0,5.0,2.25,2480,12070,2.0,0,0,3,2480,0,1978,0,1877,33,42,0
47,206000.0,2.0,1.5,1820,8867,2.0,0,0,3,1820,0,1921,2000,3516,40,69,0
47,515500.0,4.0,2.5,2920,7700,2.0,0,0,3,2920,0,2003,0,955,11,11,0
47,554000.0,5.0,2.25,1870,11411,1.0,0,0,4,1170,700,1961,2001,1111,20,67,0
47,825000.0,4.0,3.5,3810,9792,2.0,0,0,3,3810,0,1938,2013,278,35,65,0
47,855000.0,4.0,2.25,2190,4080,2.0,0,0,3,1800,390,1918,0,2210,35,58,0
47,315000.0,3.0,2.5,1730,6368,2.0,0,0,3,1730,0,1993,0,2432,21,23,0
47,299000.0,5.0,2.5,2220,9360,1.0,0,0,4,1110,1110,1968,0,1524,32,36,0
47,650000.0,3.0,1.5,1320,8114,1.0,0,0,3,1320,0,1951,1994,2636,3,3,0
47,465000.0,3.0,1.75,1510,4800,1.0,0,2,3,860,650,1925,2011,2597,35,61,0
47,535000.0,3.0,2.0,2120,4080,2.0,0,0,3,2120,0,2003,0,4356,31,32,0
47,564000.0,2.0,2.0,1690,4500,1.0,0,0,3,1690,0,2004,2003,1972,31,32,0
47,515000.0,3.0,3.5,1360,1419,2.0,0,0,3,1040,320,2007,0,3616,35,50,0
47,580000.0,4.0,2.5,3250,5000,2.0,0,0,3,3250,0,2008,0,4482,32,37,0
47,309000.0,3.0,2.25,1490,1294,2.0,0,0,3,1220,270,2010,0,3452,35,49,0
47,536751.0,3.0,1.75,1930,6360,1.0,0,0,3,1930,0,2013,1923,4360,38,38,0
47,415000.0,4.0,2.5,2020,5501,2.0,0,0,3,2020,0,2010,0,3842,32,37,0
47,267000.0,3.0,2.25,1584,2800,2.0,0,0,3,1584,0,2012,1912,771,1,1,0
47,820000.0,4.0,2.5,3170,8523,2.0,0,0,3,3170,0,2008,0,4425,19,21,0
47,1399950.0,4.0,2.75,3870,10046,2.0,0,0,3,3870,0,2005,0,3788,19,21,0
47,485000.0,2.0,2.5,1430,923,3.0,0,0,3,1410,20,2008,0,2589,35,47,0
47,482000.0,3.0,3.25,1380,1120,3.0,0,0,3,1380,0,2008,0,3302,35,47,0
47,535000.0,4.0,2.5,2610,4595,2.0,0,0,3,2610,0,2008,0,4079,17,16,0
47,690000.0,3.0,3.25,1540,1428,3.0,0,0,3,1540,0,2013,1923,3191,35,47,0
48,576000.0,3.0,2.5,1940,9000,1.0,0,0,4,970,970,1948,0,4296,35,56,0
48,378750.0,3.0,2.5,2160,3000,1.5,0,0,3,1260,900,1909,2011,2884,35,57,0
48,269900.0,4.0,1.75,1530,8750,1.5,0,0,4,1530,0,1968,0,776,32,36,0
48,210000.0,3.0,2.0,1440,7210,1.0,0,0,3,1440,0,1983,2009,376,1,45,0
48,429900.0,4.0,2.5,2640,8625,2.0,0,0,3,2640,0,1987,2000,792,32,36,0
48,1525000.0,4.0,3.25,3620,5131,2.0,0,3,4,2350,1270,1927,0,2763,35,58,0
48,360000.0,4.0,2.5,2850,4650,2.0,0,0,3,2850,0,2004,2003,2392,21,23,0
48,405000.0,2.0,1.0,1260,4377,1.0,0,0,4,1260,0,1947,1988,4449,35,47,0
48,450000.0,3.0,1.75,1610,11200,1.0,0,0,3,1610,0,1955,2005,486,19,21,0
48,703000.0,3.0,2.0,1360,5980,1.5,0,0,3,1360,0,1945,2008,3256,35,55,0
48,661000.0,4.0,2.5,2496,8058,2.0,0,0,3,2496,0,1998,2006,4246,31,31,0
48,580000.0,4.0,2.25,2160,9593,1.0,0,0,3,2160,0,1969,2010,2094,3,7,0
48,464000.0,3.0,1.0,1320,3625,2.0,0,0,3,1320,0,1900,2005,2662,35,59,0
48,945000.0,2.0,2.5,2540,7089,2.0,0,0,3,2540,0,2004,2003,2732,35,55,0
48,659500.0,4.0,3.0,2620,18362,1.0,0,0,4,1870,750,1956,0,340,3,5,0
48,200000.0,3.0,1.5,1140,8340,1.0,0,0,3,1140,0,1960,2012,802,40,69,0
48,1325000.0,4.0,2.5,2440,3600,2.5,0,0,4,2440,0,1902,0,3071,35,58,0
48,346150.0,3.0,2.0,2140,7200,1.0,0,0,4,1480,660,1966,0,2189,32,34,0
48,197500.0,3.0,1.0,1330,5412,2.0,0,0,5,1330,0,1905,0,1052,12,12,0
48,799000.0,4.0,2.5,2590,7910,2.0,0,0,3,2590,0,2001,0,3093,35,54,0
48,1309500.0,4.0,4.5,4750,13912,2.0,0,2,3,3600,1150,2005,0,4066,35,57,0
48,350000.0,2.0,1.0,1620,9205,1.0,0,0,5,850,770,1921,0,520,19,22,0
48,519000.0,3.0,2.75,2020,10744,1.0,0,0,5,1270,750,1954,0,1430,26,68,0
48,590300.0,3.0,1.5,1470,7200,2.0,0,0,4,1470,0,1907,0,3375,35,57,0
48,437000.0,2.0,1.75,1440,4225,1.0,0,0,3,1440,0,2005,0,1963,31,32,0
48,221000.0,3.0,2.25,1640,7350,1.0,0,0,3,1140,500,1984,0,2995,14,2,0
48,380000.0,4.0,2.25,2150,20181,1.0,0,0,3,1090,1060,1963,2008,1489,17,16,0
48,506000.0,2.0,1.0,1570,8210,1.0,0,0,4,1150,420,1952,0,594,35,70,0
48,395000.0,4.0,1.0,1980,10350,1.0,0,0,4,1430,550,1968,0,3390,16,15,0
48,285000.0,3.0,1.0,1210,4731,1.5,0,0,3,1210,0,1901,0,4073,35,56,0
48,311000.0,3.0,1.75,1900,3000,1.5,0,0,5,1070,830,1903,0,4280,35,57,0
48,435000.0,3.0,1.75,1310,8065,1.0,0,0,4,1310,0,1948,0,4477,35,56,0
48,1440000.0,3.0,3.5,3870,3819,2.0,0,0,3,2760,1110,2002,0,2375,35,46,0
48,186000.0,3.0,2.0,1340,4320,1.0,0,0,3,920,420,1912,1993,394,1,1,0
48,756000.0,4.0,2.25,2160,5600,1.0,0,0,5,1080,1080,1947,0,2336,35,58,0
48,248000.0,4.0,2.0,2080,13510,1.0,0,0,3,1040,1040,1950,2005,3701,35,71,0
48,287000.0,3.0,2.0,1300,11374,1.5,0,0,5,1300,0,1933,0,694,34,69,0
